Aichig_Sportplatz_DipoleDipole_02_SW-NE
  2.000
3
2233
1
1
Phase Angle
mrad
0.0  4.16
153.000   2.000 4    75.104     0.750
154.000   2.000 5    71.848    -8.450
153.000   4.000 2    80.063     3.240
155.000   4.000 3   113.078     1.770
157.000   4.000 4   136.429    -0.520
159.000   4.000 5   175.600     6.150
158.000   6.000 3   170.477     2.280
161.000   6.000 4   206.102    -2.300
164.000   6.000 5   347.671    -8.100
165.000   8.000 4   366.631    -4.250
169.000   8.000 5   400.918     4.920
169.000  10.000 4   423.742     4.270
174.000  10.000 5   515.101    -5.760
173.000  12.000 4   497.773     9.580
179.000  12.000 5   401.090   -22.150
184.000  14.000 5   474.052   -10.580
148.000   2.000 1    41.011    -7.630
149.000   2.000 2    51.411     1.120
150.000   2.000 3    63.392     2.810
151.000   2.000 4    71.713     2.340
152.000   2.000 5    92.669    22.850
151.000   4.000 2    83.998     7.820
153.000   4.000 3   101.221     5.120
155.000   4.000 4   130.296     0.020
157.000   4.000 5   168.789     7.650
156.000   6.000 3   163.346     5.760
159.000   6.000 4   211.379    -2.120
162.000   6.000 5   301.737     2.160
163.000   8.000 4   374.940     3.010
167.000   8.000 5   431.852    -5.670
167.000  10.000 4   432.217    -7.880
172.000  10.000 5   514.520    12.350
171.000  12.000 4   504.129    18.580
177.000  12.000 5   431.031    -7.660
182.000  14.000 5   498.805     4.180
146.000   2.000 1    38.112    11.110
147.000   2.000 2    55.648     0.730
148.000   2.000 3    63.697     0.380
149.000   2.000 4    72.728     2.390
150.000   2.000 5    80.774     2.600
149.000   4.000 2    81.842     2.620
151.000   4.000 3   108.092     3.780
153.000   4.000 4   140.634     4.290
155.000   4.000 5   165.147     2.430
154.000   6.000 3   158.362     2.690
157.000   6.000 4   215.607     6.160
160.000   6.000 5   275.869   -12.120
161.000   8.000 4   365.956    13.790
165.000   8.000 5   445.273    -9.260
165.000  10.000 4   448.046    -2.190
170.000  10.000 5   499.881     0.700
169.000  12.000 4   484.740    16.270
175.000  12.000 5   502.266    19.610
180.000  14.000 5   500.533   -32.740
144.000   2.000 1    40.789     6.360
145.000   2.000 2    63.835     3.380
146.000   2.000 3    77.242     1.240
147.000   2.000 4    81.371     0.810
148.000   2.000 5    88.824    -3.330
147.000   4.000 2    88.177     3.350
149.000   4.000 3   116.609    13.260
151.000   4.000 4   129.468     4.390
153.000   4.000 5   158.735     0.810
152.000   6.000 3   168.052     4.100
155.000   6.000 4   222.198    -8.400
158.000   6.000 5   257.700    -4.620
159.000   8.000 4   336.849     0.540
163.000   8.000 5   472.977    10.710
163.000  10.000 4   506.408    19.290
168.000  10.000 5   498.766   -19.010
167.000  12.000 4   522.179     6.610
173.000  12.000 5   577.943    21.120
178.000  14.000 5   534.005    -4.360
183.000  16.000 5   590.615    -3.560
142.000   2.000 1    36.430    -3.450
143.000   2.000 2    59.266     1.930
144.000   2.000 3    82.555    -0.730
145.000   2.000 4    92.084     1.060
146.000   2.000 5    92.624     0.070
145.000   4.000 2   100.368     2.270
147.000   4.000 3   110.768     5.510
149.000   4.000 4   141.681     0.790
151.000   4.000 5   176.315    -1.320
